NC_000913.3	1	1403	-	chromosomal replication initiator protein DnaA	NP_418157.1	202	FF8AD8	DnaA
NC_000913.3	2577907	2578749	-	DNA-binding transcriptional dual regulator ChbR	NP_416249.1	5	f3f3f3	-1
NC_000913.3	2578757	2579107	-	N,N'-diacetylchitobiose-specific PTS enzyme IIA component	NP_416250.1	-1	f3f3f3	-1
NC_000913.3	2579158	2580516	-	N,N'-diacetylchitobiose-specific PTS enzyme IIC component	NP_416251.1	-1	f3f3f3	-1
NC_000913.3	2580601	2580921	-	N,N'-diacetylchitobiose-specific PTS enzyme IIB component	NP_416252.1	-1	f3f3f3	-1
NC_000913.3	2581220	2581558	-	osmotically-inducible lipoprotein OsmE	NP_416253.1	-1	f3f3f3	-1
NC_000913.3	2581760	2582587	+	NAD synthetase, NH3-dependent	NP_416254.1	665	f3f3f3	-1
NC_000913.3	2582817	2583663	+	endonuclease of nucleotide excision repair	NP_416255.1	-1	f3f3f3	-1
NC_000913.3	2583664	2584239	-	HutD family protein Ves	NP_416256.2	-1	f3f3f3	-1
NC_000913.3	2584442	2584927	-	ATP-independent periplasmic chaperone	NP_416257.1	1158	f3f3f3	-1
NC_000913.3	2585257	2586217	-	succinylglutamate desuccinylase	NP_416258.1	-1	f3f3f3	-1
NC_000913.3	2586218	2587557	-	N-succinylarginine dihydrolase	NP_416259.1	-1	f3f3f3	-1
NC_000913.3	2587558	2589032	-	aldehyde dehydrogenase	NP_416260.1	44	f3f3f3	-1
NC_000913.3	2589033	2590063	-	arginine N-succinyltransferase	NP_416261.1	-1	f3f3f3	-1
NC_000913.3	2590064	2591284	-	succinylornithine transaminase	NP_416262.1	97	f3f3f3	-1
NC_000913.3	2591730	2592536	+	exodeoxyribonuclease III	NP_416263.1	118	f3f3f3	-1
NC_000913.3	2592703	2593413	+	DedA family protein YdjX	NP_416264.4	1214	f3f3f3	-1
NC_000913.3	2593418	2594095	+	4Fe-4S ferredoxin-type domain-containing protein YdjY	NP_416265.4	-1	f3f3f3	-1
NC_000913.3	2594110	2594817	+	DedA family protein YdjZ	NP_416266.1	1214	f3f3f3	-1
NC_000913.3	2594817	2595365	+	AhpD-like domain-containing protein YnjA	NP_416267.1	-1	f3f3f3	-1
NC_000913.3	2595375	2596513	+	putative ABC transporter periplasmic binding protein YnjB	NP_416268.2	-1	f3f3f3	-1
NC_000913.3	2596514	2598049	+	putative ABC transporter membrane subunit YnjC	NP_416269.4	-1	f3f3f3	-1
NC_000913.3	2598049	2598702	+	putative ABC transporter ATP-binding protein YnjD	NP_416270.1	-1	f3f3f3	-1
NC_000913.3	2598769	2600076	+	molybdopterin synthase sulfurtransferase	NP_416271.4	1439	f3f3f3	-1
NC_000913.3	2600085	2600705	-	putative phosphatidyl transferase, inner membrane protein	NP_416272.2	-1	f3f3f3	-1
NC_000913.3	2600792	2601164	+	5-hydroxy-CTP diphosphatase	NP_416273.1	1480	f3f3f3	-1
NC_000913.3	2601165	2601437	-	DUF1496 domain-containing protein YnjH	NP_416274.1	-1	f3f3f3	-1
NC_000913.3	2601673	2603016	+	glutamate dehydrogenase	NP_416275.1	-1	f3f3f3	-1
NC_000913.3	2603133	2604173	-	DUF1266 domain-containing protein YnjI	NP_416276.4	-1	f3f3f3	-1
NC_000913.3	2604301	2606262	-	DNA topoisomerase III	NP_416277.1	-1	f3f3f3	-1
NC_000913.3	2606267	2607310	-	selenide, water dikinase	NP_416278.1	-1	f3f3f3	-1
NC_000913.3	2607427	2607978	-	putative oxidoreductase	NP_416279.1	-1	f3f3f3	-1
NC_000913.3	2608139	2609995	+	protease IV, a signal peptide peptidase	NP_416280.1	741	f3f3f3	-1
NC_000913.3	2610162	2611178	+	L-asparaginase 1	NP_416281.1	1462	f3f3f3	-1
NC_000913.3	2611189	2611830	+	nicotinamidase	NP_416282.4	-1	f3f3f3	-1
NC_000913.3	2611923	2613281	-	putative transporter YdjE	NP_416283.1	57	f3f3f3	-1
NC_000913.3	2613398	2614156	-	putative DNA-binding transcriptional regulator YdjF	NP_416284.1	41	f3f3f3	-1
NC_000913.3	2614293	2615273	-	NADH-dependent methylglyoxal reductase	NP_416285.1	45	f3f3f3	-1
NC_000913.3	2615283	2616230	-	putative sugar kinase YdjH	NP_416286.4	34	f3f3f3	-1
NC_000913.3	2616235	2617071	-	putative aldolase YdjI	NP_416287.1	-1	f3f3f3	-1
NC_000913.3	2617092	2618135	-	putative zinc-binding dehydrogenase YdjJ	NP_416288.1	11	f3f3f3	-1
NC_000913.3	2618152	2619531	-	putative transporter YdjK	NP_416289.1	57	f3f3f3	-1
NC_000913.3	2619558	2620634	-	putative zinc-binding dehydrogenase YdjL	NP_416290.1	11	f3f3f3	-1
NC_000913.3	2621004	2621276	-	conserved protein YeaC	NP_416291.4	-1	f3f3f3	-1
NC_000913.3	2621318	2621731	-	methionine sulfoxide reductase B	NP_416292.1	1093	f3f3f3	-1
NC_000913.3	2622073	2623068	+	glyceraldehyde-3-phosphate dehydrogenase A	NP_416293.1	120	f3f3f3	-1
NC_000913.3	2623152	2624036	+	putative aldose 1-epimerase YeaD	NP_416294.4	-1	f3f3f3	-1
NC_000913.3	2624084	2624938	-	methylglyoxal reductase YeaE	NP_416295.1	45	f3f3f3	-1
NC_000913.3	2625028	2625774	-	scaffolding protein that interacts with murein polymerase and murein hydrolase	NP_416296.1	1232	f3f3f3	-1
NC_000913.3	2626210	2628144	+	protein kinase YeaG	NP_416297.1	-1	f3f3f3	-1
NC_000913.3	2628257	2629540	+	DUF444 domain-containing protein YeaH	NP_416298.1	-1	f3f3f3	-1
NC_000913.3	2629687	2631162	+	putative c-di-GMP binding protein CdgI	NP_416299.1	75	f3f3f3	-1
NC_000913.3	2631343	2632833	+	putative diguanylate cyclase DgcJ	NP_416300.2	-1	f3f3f3	-1
NC_000913.3	2632876	2633379	+	mischarged aminoacyl-tRNA deacylase	NP_416301.1	-1	f3f3f3	-1
NC_000913.3	2633380	2633484	-	protein YoaI	NP_416302.2	-1	f3f3f3	-1
NC_000913.3	2633654	2634056	+	conserved inner membrane protein YeaL	NP_416303.1	-1	f3f3f3	-1
NC_000913.3	2634057	2634878	-	DNA-binding transcriptional repressor NimR	NP_416304.1	-1	f3f3f3	-1
NC_000913.3	2634975	2636156	+	2-nitroimidazole exporter	NP_416305.1	1243	f3f3f3	-1
NC_000913.3	2636211	2636558	+	conserved protein YeaO	NP_416306.2	-1	f3f3f3	-1
NC_000913.3	2636580	2636834	-	DUF333 domain-containing lipoprotein YoaF	NP_416307.1	-1	f3f3f3	-1
NC_000913.3	2637017	2638042	+	diguanylate cyclase DgcP	NP_416308.4	9	f3f3f3	-1
NC_000913.3	2638075	2638173	+	putative membrane protein YoaK	YP_002791242.1	-1	f3f3f3	-1
NC_000913.3	2638176	2638250	+	uncharacterized protein YoaJ	YP_002791243.1	-1	f3f3f3	-1
NC_000913.3	2638309	2638557	-	PF04226 family protein YeaQ	NP_416309.1	1385	f3f3f3	-1
NC_000913.3	2638705	2638887	-	DUF1869 domain-containing protein YoaG	NP_416310.1	-1	f3f3f3	-1
NC_000913.3	2638891	2639250	-	DUF1971 domain-containing protein YeaR	NP_416311.1	-1	f3f3f3	-1
NC_000913.3	2639423	2640061	-	leucine exporter	NP_416312.1	417	f3f3f3	-1
NC_000913.3	2640188	2641111	-	DNA-binding transcriptional regulator DmlR	NP_416313.4	1	f3f3f3	-1
NC_000913.3	2641214	2642299	+	D-malate/3-isopropylmalate dehydrogenase (decarboxylating)	NP_416314.1	1128	f3f3f3	-1
NC_000913.3	2642490	2643935	+	putative transporter YeaV	NP_416315.1	815	f3f3f3	-1
NC_000913.3	2643967	2645091	+	carnitine monooxygenase subunit YeaW	NP_416316.1	1097	f3f3f3	-1
NC_000913.3	2645147	2646112	+	carnitine monooxygenase subunit YeaX	NP_416317.1	63	f3f3f3	-1
NC_000913.3	2646166	2647293	-	RNase D	NP_416318.1	529	f3f3f3	-1
NC_000913.3	2647363	2649048	-	fatty acyl-CoA synthetase	NP_416319.1	55	f3f3f3	-1
NC_000913.3	2649253	2649834	-	Slp family lipoprotein YeaY	NP_416320.1	1236	f3f3f3	-1
NC_000913.3	2649874	2650569	-	N(6)-L-threonylcarbamoyladenine synthase, TsaB subunit	NP_416321.1	364	f3f3f3	-1
NC_000913.3	2650627	2652537	-	putative 5' to 3' DNA helicase implicated in DNA repair	NP_416322.1	1362	f3f3f3	-1
NC_000913.3	2652669	2653013	+	RutC family protein YoaB	NP_416323.4	133	f3f3f3	-1
NC_000913.3	2653435	2653734	+	DUF1889 domain-containing protein YoaC	NP_416324.2	-1	f3f3f3	-1
NC_000913.3	2653854	2654033	-	UFP0181 family protein YoaH	NP_416325.1	-1	f3f3f3	-1
NC_000913.3	2654107	2655468	+	aminodeoxychorismate synthase subunit 1	NP_416326.1	618	f3f3f3	-1
NC_000913.3	2655472	2656050	+	putative NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity	NP_416327.1	-1	f3f3f3	-1
NC_000913.3	2656234	2657598	+	L-serine deaminase I	NP_416328.1	792	f3f3f3	-1
NC_000913.3	2657729	2659327	+	putative c-di-GMP phosphodiesterase PdeD	NP_416329.4	9	f3f3f3	-1
NC_000913.3	2659331	2660874	-	putative inner membrane protein	NP_416330.1	487	f3f3f3	-1
NC_000913.3	2660875	2661084	-	protein YoaL	YP_009518795.1|gnl|REF_b4751|CDS2180	-1	f3f3f3	-1
NC_000913.3	2661350	2662321	+	mannose-specific PTS enzyme IIAB component	NP_416331.1	636	f3f3f3	-1
NC_000913.3	2662384	2663184	+	mannose-specific PTS enzyme IIC component	NP_416332.1	1135	f3f3f3	-1
NC_000913.3	2663197	2664048	+	mannose-specific PTS enzyme IID component	NP_416333.4	1341	f3f3f3	-1
NC_000913.3	2664103	2664561	+	conserved inner membrane protein YobD	NP_416334.1	-1	f3f3f3	-1
NC_000913.3	2664990	2665552	+	Mn(2(+)) exporter	NP_416335.4	-1	f3f3f3	-1
NC_000913.3	2665553	2666362	-	23S rRNA m(1)G745 methyltransferase	NP_416336.1	-1	f3f3f3	-1
NC_000913.3	2666528	2666737	-	stress protein, member of the CspA family	NP_416337.1	19	f3f3f3	-1
NC_000913.3	2666750	2666893	-	DUF2527 domain-containing protein YobF	NP_416338.1	-1	f3f3f3	-1
NC_000913.3	2667563	2667850	-	uncharacterized protein YebO	NP_416339.1	-1	f3f3f3	-1
NC_000913.3	2667925	2668068	-	PhoQ kinase inhibitor	NP_416340.1	-1	f3f3f3	-1
NC_000913.3	2668227	2668466	+	protein YobH	YP_588456.1	-1	f3f3f3	-1
NC_000913.3	2668610	2669401	-	DNA-binding transcriptional repressor KdgR	NP_416341.1	61	f3f3f3	-1
NC_000913.3	2669578	2670951	+	putative transporter YebQ	NP_416342.4	13	f3f3f3	-1
NC_000913.3	2670997	2671878	-	zinc dependent endoprotease	NP_416343.1	1487	f3f3f3	-1
NC_000913.3	2672070	2674118	-	tail-specific protease	NP_416344.1	855	f3f3f3	-1
NC_000913.3	2674138	2674836	-	RNA chaperone ProQ	YP_026161.1	830	f3f3f3	-1
NC_000913.3	2674933	2675430	-	free methionine-(R)-sulfoxide reductase	NP_416346.4	-1	f3f3f3	-1
NC_000913.3	2675560	2676811	+	intermembrane transport protein YebS	NP_416347.1	1234	f3f3f3	-1
NC_000913.3	2676812	2679445	+	intermembrane transport protein YebT	NP_416348.2	911	f3f3f3	-1
NC_000913.3	2679525	2680964	+	16S rRNA m(5)C1407 methyltransferase	NP_416349.2	1119	f3f3f3	-1
NC_000913.3	2681082	2681318	+	protein YebV	NP_416350.4	-1	f3f3f3	-1
NC_000913.3	2681423	2681614	+	protein YebW	NP_416351.2	1298	f3f3f3	-1
NC_000913.3	2681615	2682271	-	phosphoprotein phosphatase 1	NP_416352.4	822	f3f3f3	-1
NC_000913.3	2682667	2683008	-	DUF2511 domain-containing protein YebY	NP_416353.1	-1	f3f3f3	-1
NC_000913.3	2683021	2683893	-	putative inner membrane protein	NP_416354.1	-1	f3f3f3	-1
NC_000913.3	2683897	2684271	-	CopC domain-containing protein	NP_416355.1	-1	f3f3f3	-1
NC_000913.3	2684410	2684640	+	DNA polymerase III subunit theta	NP_416356.1	-1	f3f3f3	-1
NC_000913.3	2684742	2685398	+	putative carbon-nitrogen hydrolase family protein YobB	NP_416357.1	-1	f3f3f3	-1
NC_000913.3	2685422	2686080	+	exonuclease X	NP_416358.1	-1	f3f3f3	-1
NC_000913.3	2686081	2688141	-	oligopeptidase B	NP_416359.1	1300	f3f3f3	-1
NC_000913.3	2688350	2689009	-	conserved inner membrane protein YebE	NP_416360.1	-1	f3f3f3	-1
NC_000913.3	2689336	2689692	-	secreted protein YebF	NP_416361.2	-1	f3f3f3	-1
NC_000913.3	2689759	2690049	-	DNA damage-inducible protein YebG	NP_416362.1	-1	f3f3f3	-1
NC_000913.3	2690183	2691361	+	phosphoribosylglycinamide formyltransferase 2	NP_416363.1	-1	f3f3f3	-1
NC_000913.3	2691417	2692058	-	KHG/KDPG aldolase	NP_416364.1	1113	f3f3f3	-1
NC_000913.3	2692095	2693906	-	phosphogluconate dehydratase	NP_416365.1	604	f3f3f3	-1
NC_000913.3	2694141	2695616	-	NADP(+)-dependent glucose-6-phosphate dehydrogenase	NP_416366.1	-1	f3f3f3	-1
NC_000913.3	2695954	2696823	+	DNA-binding transcriptional repressor YebK	NP_416367.1	631	f3f3f3	-1
NC_000913.3	2696951	2698393	+	pyruvate kinase II	NP_416368.1	926	f3f3f3	-1
NC_000913.3	2698524	2699495	-	myristoyl-acyl carrier protein-dependent acyltransferase	NP_416369.1	427	f3f3f3	-1
NC_000913.3	2699615	2700937	-	peptidoglycan DD-endopeptidase MepM	NP_416370.2	656	f3f3f3	-1
NC_000913.3	2700953	2701885	-	Zn(2(+)) ABC transporter periplasmic binding protein	NP_416371.4	581	f3f3f3	-1
NC_000913.3	2701964	2702715	+	Zn(2(+)) ABC transporter ATP binding subunit	NP_416372.1	565	f3f3f3	-1
NC_000913.3	2702716	2703501	+	Zn(2(+)) ABC transporter membrane subunit	NP_416373.1	490	f3f3f3	-1
NC_000913.3	2703648	2704658	-	Holliday junction branch migration complex subunit RuvB	NP_416374.1	174	f3f3f3	-1
NC_000913.3	2704667	2705278	-	Holliday junction branch migration complex subunit RuvA	NP_416375.1	407	f3f3f3	-1
NC_000913.3	2705417	2705482	-	uncharacterized protein YobI	YP_002791244.1	-1	f3f3f3	-1
NC_000913.3	2705553	2706155	+	putative papain-like amidase YebB	NP_416376.2	1118	f3f3f3	-1
NC_000913.3	2706157	2706678	-	crossover junction endodeoxyribonuclease RuvC	NP_416377.1	363	f3f3f3	-1
NC_000913.3	2706713	2707453	-	putative transcriptional regulator YebC	NP_416378.1	331	f3f3f3	-1
NC_000913.3	2707482	2707934	-	dihydroneopterin triphosphate diphosphatase	NP_416379.1	-1	f3f3f3	-1
NC_000913.3	2708052	2709824	-	aspartate--tRNA ligase	NP_416380.1	175	f3f3f3	-1
NC_000913.3	2710134	2710696	+	putative hydrolase	NP_416381.2	807	f3f3f3	-1
NC_000913.3	2710697	2711515	+	DUF72 domain-containing protein YecE	NP_416382.1	-1	f3f3f3	-1
NC_000913.3	2711568	2711963	+	putative inner membrane protein	NP_416383.4	-1	f3f3f3	-1
NC_000913.3	2712004	2712743	+	carboxy-S-adenosyl-L-methionine synthase	NP_416384.1	-1	f3f3f3	-1
NC_000913.3	2712744	2713715	+	tRNA U34 carboxymethyltransferase	NP_416385.1	-1	f3f3f3	-1
NC_000913.3	2713880	2716309	-	trimethylamine N-oxide reductase 2	NP_416386.4	22	f3f3f3	-1
NC_000913.3	2716334	2717434	-	cytochrome c quinol dehydrogenase TorY	NP_416387.1	643	f3f3f3	-1
NC_000913.3	2717822	2718568	-	protein CutC	YP_025309.2	-1	f3f3f3	-1
NC_000913.3	2718582	2719148	-	putative metal-binding enzyme YecM	NP_416389.4	-1	f3f3f3	-1
NC_000913.3	2719364	2721097	+	arginine--tRNA ligase	NP_416390.1	239	f3f3f3	-1
NC_000913.3	2721274	2721762	+	protein YecT	NP_416391.4	-1	f3f3f3	-1
NC_000913.3	2721882	2722274	-	flagellar protein	NP_416392.1	-1	f3f3f3	-1
NC_000913.3	2722274	2724344	-	flagellar biosynthesis protein FlhA	NP_416393.1	1489	f3f3f3	-1
NC_000913.3	2724345	2725493	-	flagellar biosynthesis protein FlhB	NP_416394.1	1212	f3f3f3	-1
NC_000913.3	2725695	2726339	-	chemotaxis protein CheZ	NP_416395.1	-1	f3f3f3	-1
NC_000913.3	2726350	2726739	-	chemotaxis protein CheY	NP_416396.1	1349	f3f3f3	-1
NC_000913.3	2726754	2727803	-	protein-glutamate methylesterase/protein glutamine deamidase	NP_416397.1	1503	f3f3f3	-1
NC_000913.3	2727806	2728666	-	chemotaxis protein methyltransferase	NP_416398.1	1140	f3f3f3	-1
NC_000913.3	2728685	2730286	-	methyl-accepting chemotaxis protein Tap	NP_416399.1	84	f3f3f3	-1
NC_000913.3	2730332	2731993	-	methyl-accepting chemotaxis protein Tar	NP_416400.1	84	f3f3f3	-1
NC_000913.3	2732138	2732641	-	chemotaxis protein CheW	NP_416401.1	1494	f3f3f3	-1
NC_000913.3	2732662	2734626	-	chemotaxis protein CheA	NP_416402.1	-1	f3f3f3	-1
NC_000913.3	2734631	2735553	-	motility protein B	NP_416403.1	1479	f3f3f3	-1
NC_000913.3	2735554	2736441	-	motility protein A	NP_416404.1	1384	f3f3f3	-1
NC_000913.3	2736568	2737146	-	DNA-binding transcriptional dual regulator FlhC	NP_416405.1	-1	f3f3f3	-1
NC_000913.3	2737149	2737499	-	DNA-binding transcriptional dual regulator FlhD	NP_416406.4	-1	f3f3f3	-1
NC_000913.3	2737820	2738241	-	IS1 protein InsB	NP_416407.1	83	f3f3f3	-1
NC_000913.3	2738242	2738517	-	IS1 protein InsA	NP_416408.1	58	f3f3f3	-1
NC_000913.3	2739055	2739483	+	universal stress protein C	NP_416409.1	802	f3f3f3	-1
NC_000913.3	2739490	2740888	-	trehalose-6-phosphate synthase	NP_416410.1	-1	f3f3f3	-1
NC_000913.3	2740889	2741689	-	trehalose-6-phosphate phosphatase	NP_416411.1	-1	f3f3f3	-1
NC_000913.3	2741856	2742842	-	arabinose ABC transporter membrane subunit	YP_026162.2	33	f3f3f3	-1
NC_000913.3	2742857	2744371	-	arabinose ABC transporter ATP binding subunit	NP_416413.1	60	f3f3f3	-1
NC_000913.3	2744441	2745430	-	arabinose ABC transporter periplasmic binding protein	NP_416414.1	4	f3f3f3	-1
NC_000913.3	2746227	2746730	+	putative ferritin-like protein	NP_416415.1	1129	f3f3f3	-1
NC_000913.3	2746809	2747060	-	DUF2766 domain-containing protein YecJ	NP_416416.2	-1	f3f3f3	-1
NC_000913.3	2747175	2747261	-	uncharacterized protein AzuC	YP_002791245.1	-1	f3f3f3	-1
NC_000913.3	2747524	2747847	+	lipoprotein YecR	NP_416417.1	-1	f3f3f3	-1
NC_000913.3	2748018	2748515	+	ferritin iron storage protein	NP_416418.1	1129	f3f3f3	-1
NC_000913.3	2748553	2748792	-	DUF2492 domain-containing protein YecH	NP_416419.1	-1	f3f3f3	-1
NC_000913.3	2748983	2750194	+	tyrosine:H(+) symporter	NP_416420.1	880	f3f3f3	-1
NC_000913.3	2750256	2750921	-	UPF0149 family protein YecA	NP_416421.1	-1	f3f3f3	-1
NC_000913.3	2751571	2752119	-	phosphatidylglycerophosphate synthase	NP_416422.1	298	f3f3f3	-1
NC_000913.3	2752176	2754004	-	excision nuclease subunit C	NP_416423.4	267	f3f3f3	-1
NC_000913.3	2754005	2754661	-	DNA-binding transcriptional activator UvrY	NP_416424.1	10	f3f3f3	-1
NC_000913.3	2754957	2755119	+	protein YecU	YP_009518796.1|gnl|REF_b4752|CDS2296	-1	f3f3f3	-1
NC_000913.3	2755120	2755344	+	DUF2594 domain-containing protein YecF	NP_416425.1	-1	f3f3f3	-1
NC_000913.3	2755412	2756134	-	DNA-binding transcriptional dual regulator SdiA	NP_416426.1	10	f3f3f3	-1
NC_000913.3	2756364	2757112	-	cystine ABC transporter ATP binding subunit	NP_416427.1	-1	f3f3f3	-1
NC_000913.3	2757113	2757781	-	cystine ABC transporter membrane subunit	NP_416428.1	924	f3f3f3	-1
NC_000913.3	2757796	2758782	-	D-cysteine desulfhydrase	NP_416429.4	-1	f3f3f3	-1
NC_000913.3	2758887	2759687	-	cystine ABC transporter periplasmic binding protein	NP_416430.1	428	f3f3f3	-1
NC_000913.3	2759775	2760326	-	DNA-binding transcriptional regulator FliZ	NP_416431.2	-1	f3f3f3	-1
NC_000913.3	2760372	2761091	-	RNA polymerase, sigma 28 (sigma F) factor	NP_416432.3	1446	f3f3f3	-1
NC_000913.3	2761412	2762908	-	flagellar filament structural protein	NP_416433.1	892	f3f3f3	-1
NC_000913.3	2763174	2764580	+	flagellar filament capping protein	NP_416434.1	-1	f3f3f3	-1
NC_000913.3	2764605	2765015	+	flagellar biosynthesis protein FliS	NP_416435.1	1274	f3f3f3	-1
NC_000913.3	2765015	2765380	+	flagellar biosynthesis protein FliT	NP_416436.1	-1	f3f3f3	-1
NC_000913.3	2765458	2766945	+	alpha-amylase	NP_416437.1	-1	f3f3f3	-1
NC_000913.3	2766979	2767392	-	lipoprotein YedD	NP_416438.1	-1	f3f3f3	-1
NC_000913.3	2767579	2768780	+	putative selenium transporter YedE	NP_416439.1	1039	f3f3f3	-1
NC_000913.3	2768781	2769014	+	putative sulfurtransferase YedF	NP_416440.1	909	f3f3f3	-1
NC_000913.3	2769123	2769791	+	putative SOS response-associated peptidase YedK	YP_025310.1	-1	f3f3f3	-1
NC_000913.3	2769902	2770381	+	putative acetyltransferase YedL	NP_416442.1	-1	f3f3f3	-1
NC_000913.3	2770525	2771653	-	putative type III secreted effector, N-terminal fragment	gnl|b4495|CDS2318	-1	f3f3f3	-1
NC_000913.3	2771804	2772001	+	putative defective phage integrase	gnl|b1936|CDS2319	-1	f3f3f3	-1
NC_000913.3	2772002	2772316	-	flagellar basal-body protein FliE	NP_416447.1	1484	f3f3f3	-1
NC_000913.3	2772531	2774181	+	flagellar basal-body MS-ring and collar protein	NP_416448.1	1169	f3f3f3	-1
NC_000913.3	2774182	2775169	+	flagellar motor switch protein FliG	NP_416449.1	1451	f3f3f3	-1
NC_000913.3	2775170	2775856	+	flagellar biosynthesis protein FliH	NP_416450.2	-1	f3f3f3	-1
NC_000913.3	2775856	2777229	+	flagellum-specific ATP synthase FliI	NP_416451.1	932	f3f3f3	-1
NC_000913.3	2777248	2777687	+	flagellar biosynthesis protein FliJ	NP_416452.1	-1	f3f3f3	-1
NC_000913.3	2777688	2778815	+	flagellar hook-length control protein	NP_416453.1	-1	f3f3f3	-1
NC_000913.3	2778920	2779384	+	flagellar protein FliL	NP_416454.1	-1	f3f3f3	-1
NC_000913.3	2779389	2780389	+	flagellar motor switch protein FliM	NP_416455.1	1492	f3f3f3	-1
NC_000913.3	2780390	2780803	+	flagellar motor switch protein FliN	NP_416456.1	1242	f3f3f3	-1
NC_000913.3	2780806	2781171	+	flagellar biosynthesis protein FliO	NP_416457.4	-1	f3f3f3	-1
NC_000913.3	2781171	2781908	+	flagellar biosynthesis protein FliP	NP_416458.1	1365	f3f3f3	-1
NC_000913.3	2781918	2782187	+	flagellar biosynthesis protein FliQ	NP_416459.1	1506	f3f3f3	-1
NC_000913.3	2782195	2782980	+	flagellar biosynthesis protein FliR	NP_416460.1	1068	f3f3f3	-1
NC_000913.3	2783270	2783893	+	DNA-binding transcriptional activator RcsA	NP_416461.1	-1	f3f3f3	-1
NC_000913.3	2783937	2784125	-	protein DsrB	NP_416462.1	-1	f3f3f3	-1
NC_000913.3	2784288	2784515	+	stress-induced protein	NP_416463.4	-1	f3f3f3	-1
NC_000913.3	2784813	2785624	+	putative mannosyl-3-phosphoglycerate phosphatase	NP_416464.1	-1	f3f3f3	-1
NC_000913.3	2785625	2787319	-	putative diguanylate cyclase DgcQ	NP_416465.2	-1	f3f3f3	-1
NC_000913.3	2787490	2787672	-	protein YodC	NP_416466.1	-1	f3f3f3	-1
NC_000913.3	2787751	2788668	-	conserved inner membrane protein YedI	NP_416467.1	-1	f3f3f3	-1
NC_000913.3	2788841	2789749	+	putative transporter YedA	NP_416468.1	415	f3f3f3	-1
NC_000913.3	2789750	2790200	-	DNA mismatch endonuclease of the very short patch (VSP) mismatch repair pathway	NP_416469.1	-1	f3f3f3	-1
NC_000913.3	2790201	2791619	-	DNA-cytosine methyltransferase	NP_416470.1	1324	f3f3f3	-1
NC_000913.3	2791686	2792381	-	putative HD superfamily phosphohydrolase YedJ	NP_416471.1	-1	f3f3f3	-1
NC_000913.3	2792421	2792786	-	putative inner membrane protein	NP_416472.2	-1	f3f3f3	-1
NC_000913.3	2793353	2794545	+	putative outer membrane protein YedS, N-terminal fragment	gnl|b4496|CDS2349	-1	f3f3f3	-1
NC_000913.3	2795137	2795988	+	protein/nucleic acid deglycase 1	NP_416476.1	-1	f3f3f3	-1
NC_000913.3	2796096	2797454	-	sensory histidine kinase HprS	NP_416477.1	29	f3f3f3	-1
NC_000913.3	2797454	2798125	-	DNA-binding transcriptional dual regulator HprR	NP_416478.2	74	f3f3f3	-1
NC_000913.3	2798258	2798671	+	hydroxyisourate hydrolase/transthyretin-related protein	NP_416479.1	-1	f3f3f3	-1
NC_000913.3	2798780	2799784	+	periplasmic protein-L-methionine sulfoxide reductase catalytic subunit	NP_416480.1	-1	f3f3f3	-1
NC_000913.3	2799785	2800420	+	periplasmic protein-L-methionine sulfoxide reductase heme binding subunit	NP_416481.1	-1	f3f3f3	-1
NC_000913.3	2800677	2801327	+	metal-binding protein ZinT	NP_416482.1	-1	f3f3f3	-1
NC_000913.3	2801670	2802200	+	putative cytochrome	NP_416483.4	1184	f3f3f3	-1
NC_000913.3	2802953	2803750	+	Mlc titration factor	NP_416484.2	-1	f3f3f3	-1
NC_000913.3	2804240	2811316	+	inverse autotransporter adhesin	NP_416485.4	1304	f3f3f3	-1
NC_000913.3	2811578	2812630	-	putative glycosyltransferase, N-terminal fragment	gnl|b4497|CDS2363	-1	f3f3f3	-1
NC_000913.3	2812945	2814261	+	shikimate:H(+) symporter	NP_416488.1	39	f3f3f3	-1
NC_000913.3	2814363	2815817	+	AMP nucleosidase	NP_416489.1	-1	f3f3f3	-1
NC_000913.3	2816160	2816876	+	putative transcriptional regulator YeeN	NP_416490.1	-1	f3f3f3	-1
NC_000913.3	2817505	2819148	-	FMN/FAD exporter	NP_416491.3	1315	f3f3f3	-1
NC_000913.3	2819266	2820216	-	DNA-binding transcriptional activator Cbl	NP_416492.1	1	f3f3f3	-1
NC_000913.3	2820318	2821235	-	DNA-binding transcriptional dual regulator Nac	NP_416493.1	1	f3f3f3	-1
